fieldType,Product Name,Brand,description,productImageUrl,Category,Sub Category,Prod Code,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,Unit Value,Sale Price,Base Price,GST Rate,GST Amount,Filter 1,Filter 1 Type,Filter 1 Value,additionalInfoTitle1,Filter 2,Filter 2 Type,Filter 2 Value,Filter 3,Filter 3 Type,Filter 3 Value
Product,Dorset Drawer System I Box 350MM Grey Height 89MM,Dorset,"Introducing the Dorset Drawer System I Box 350MM in a sleek and modern Grey finish, designed to elevate your storage solutions with style and functionality. With a height of 89MM, this drawer system is the perfect addition to bring organization and efficiency to your living spaces.Crafted with precision and durability in mind, the Dorset Drawer System combines a contemporary aesthetic with robust construction. The 350MM width provides ample space for neatly organizing your belongings, making it ideal for various applications, from kitchens and closets to offices and beyond.The minimalist yet sophisticated Grey color adds a touch of elegance to any environment, seamlessly blending with your existing decor. The smooth gliding mechanism ensures easy accessibility to your items, while the sturdy build guarantees long-lasting performance.Whether you're a design enthusiast or simply seeking practical storage solutions, the Dorset Drawer System I Box 350MM Grey Height 89MM is a versatile choice that meets both aesthetic and organizational needs. Upgrade your storage experience with this high-quality drawer system that combines form and function effortlessly.",https://www.dorsetindia.com/Uploads/ProductsImage/2571pductimg_iboxgrey.png,Hardware,Drawers & Pullouts,IBOX350GR89,DRSTNDMBX350MM,,3100,,TRUE,PERCENT,30,InStock,4,Piece,1800,,,,Closure,DROP_DOWN,Soft Close,,Base Material,DROP_DOWN,Stainless Steel,Depth,DROP_DOWN,
Product,Dorset Thick Door Soft Close Hinge 18 cranks with mounting plate,Dorset,"The Dorset Thick Door Soft Close Hinge 18 cranks with mounting plate is perfect for those who want a comfortable and quiet home. It features a revolutionary hinge system that guarantees slow, smooth, and silent closure of your furniture doors. Its unique shape reduces door vibration during closing, eliminating any annoying bumping noise. Measuring at 2.5 cm X 0.5 cm X 4.25 cm and weight of .04 kg, this hinge is perfect for thick doors and is easy to install with its included mounting plate. Upgrade your furniture with the Dorset Thick Door Hinge for a better and more comfortable home experience.",https://www.dorsetindia.com/Uploads/ProductsImage/2567pductimg_thickdoor.png,Hardware,Hinges & Channels,IGSCTD18C,DRSTHNGSFTCLSETHCKDR18K,,435,,TRUE,PERCENT,10,InStock,0.04,Piece,250,,,,Crank,DROP_DOWN,18,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Thick Door Soft Close Hinge 9 cranks with mounting plate,Dorset,"The Dorset Thick Door Soft Close Hinge 9 cranks with mounting plate is perfect for those who want a comfortable and quiet home. It features a revolutionary hinge system that guarantees slow, smooth, and silent closure of your furniture doors. Its unique shape reduces door vibration during closing, eliminating any annoying bumping noise. Measuring at 2.5 cm X 0.5 cm X 4.25 cm and weight of .04 kg, this hinge is perfect for thick doors and is easy to install with its included mounting plate. Upgrade your furniture with the Dorset Thick Door Hinge for a better and more comfortable home experience.",https://www.dorsetindia.com/Uploads/ProductsImage/2567pductimg_thickdoor.png,Hardware,Hinges & Channels,IGSCTD9C,DRSTHNGSFTCLSETHCKDR9K,,430,,TRUE,PERCENT,10,InStock,0.04,Piece,250,,,,Crank,DROP_DOWN,9,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Thick Door Soft Close Hinge 0 cranks with mounting plate,Dorset,"The Dorset Thick Door soft Close Hinge 0 cranks with mounting plate is perfect for those who want a comfortable and quiet home. It features a revolutionary hinge system that guarantees slow, smooth, and silent closure of your furniture doors. Its unique shape reduces door vibration during closing, eliminating any annoying bumping noise. Measuring at 2.5 cm X 0.5 cm X 4.25 cm and weight of .04 kg, this hinge is perfect for thick doors and is easy to install with its included mounting plate. Upgrade your furniture with the Dorset Thick Door Hinge for a better and more comfortable home experience.",https://www.dorsetindia.com/Uploads/ProductsImage/2567pductimg_thickdoor.png,Hardware,Hinges & Channels,IGSCTD0C,DRSTHNGSFTCLSETHCKDR0K,,425,,TRUE,PERCENT,10,InStock,0.04,Piece,250,,,,Crank,DROP_DOWN,0,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Thick Door Hinge 18 cranks with mounting plate,Dorset,"The Dorset Thick Door Hinge 18 cranks with mounting plate is perfect for those who want a comfortable and quiet home. It features a revolutionary hinge system that guarantees slow, smooth, and silent closure of your furniture doors. Its unique shape reduces door vibration during closing, eliminating any annoying bumping noise. Measuring at 2.5 cm X 0.5 cm X 4.25 cm and weight of .04 kg, this hinge is perfect for thick doors and is easy to install with its included mounting plate. Upgrade your furniture with the Dorset Thick Door Hinge for a better and more comfortable home experience.",https://www.dorsetindia.com/Uploads/ProductsImage/2567pductimg_thickdoor.png,Hardware,Hinges & Channels,IGTD18C,DRSTHNGTHCKDR18K,,290,,TRUE,PERCENT,10,InStock,0.04,Piece,200,,,,Crank,DROP_DOWN,18,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Thick Door Hinge 9 cranks with mounting plate,Dorset,"The Dorset Thick Door Hinge 9 cranks with mounting plate is perfect for those who want a comfortable and quiet home. It features a revolutionary hinge system that guarantees slow, smooth, and silent closure of your furniture doors. Its unique shape reduces door vibration during closing, eliminating any annoying bumping noise. Measuring at 2.5 cm X 0.5 cm X 4.25 cm and weight of .04 kg, this hinge is perfect for thick doors and is easy to install with its included mounting plate. Upgrade your furniture with the Dorset Thick Door Hinge for a better and more comfortable home experience.",https://www.dorsetindia.com/Uploads/ProductsImage/2567pductimg_thickdoor.png,Hardware,Hinges & Channels,IGTD9C,DRSTHNGTHCKDR9K,,280,,TRUE,PERCENT,10,InStock,0.04,Piece,170,,,,Crank,DROP_DOWN,9,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Thick Door Hinge 0 cranks with mounting plate,Dorset,"The Dorset Thick Door Hinge 0 cranks with mounting plate is perfect for those who want a comfortable and quiet home. It features a revolutionary hinge system that guarantees slow, smooth, and silent closure of your furniture doors. Its unique shape reduces door vibration during closing, eliminating any annoying bumping noise. Measuring at 2.5 cm X 0.5 cm X 4.25 cm and weight of .04 kg, this hinge is perfect for thick doors and is easy to install with its included mounting plate. Upgrade your furniture with the Dorset Thick Door Hinge for a better and more comfortable home experience.",https://www.dorsetindia.com/Uploads/ProductsImage/2567pductimg_thickdoor.png,Hardware,Hinges & Channels,IGTD0C,DRSTHNGTHCKDR0K,,275,,TRUE,PERCENT,10,InStock,0.04,Piece,170,,,,Crank,DROP_DOWN,0,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset IGBFH Bi - Fold Hinge with Mounting Plate,Dorset,"The Dorset IGBFH Bi-Fold Hinge with Mounting Plate is a top-of-the-line hinge system that provides a smooth and silent closure for furniture doors. The mechanical bearing allows for the doors to swing open in both directions, providing maximum convenience and accessibility. The unique shape of the hinge greatly reduces door vibration during closing, ensuring a secure and stable fit. This product is perfect for anyone looking for a reliable and easy-to-use hinge system for their furniture.",https://www.dorsetindia.com/Uploads/ProductsImage/2566pductimg_bifoldhinge.png,Hardware,Hinges & Channels,IGBFH,DRSTHNGBIFLD,,572,,TRUE,PERCENT,10,InStock,,Piece,400,,,,Crank,DROP_DOWN,,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Pi Corner 165° Soft Close Hinge with Mounting Plate,Dorset,"The Dorset Pi Corner&nbsp;165° Soft CloseHinge with Mounting Plate is ideal for those looking to enhance the functionality of their furniture. It boasts a sturdy construction and measures 2.5 cm X 0.5 cm X 4.25 cm, weighing only 0.02 kg. This hinge is designed to mount on the inside of the blind gable, allowing the door to be opened against the adjacent cabinet. Upgrade your furniture's functionality with this reliable and durable hinge today.",https://www.dorsetindia.com/Uploads/ProductsImage/2565pductimg_picorner165hinge.png,Hardware,Hinges & Channels,IGPICRSC16,DRSTHNGCRNRSFTCLSE165,,1040,,TRUE,PERCENT,20,InStock,0.02,Piece,650,,,,Crank,DROP_DOWN,,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Pi Corner 165° Hinge with Mounting Plate,Dorset,"The Dorset Pi Corner 165° Hinge with Mounting Plate is ideal for those looking to enhance the functionality of their furniture. It boasts a sturdy construction and measures 2.5 cm X 0.5 cm X 4.25 cm, weighing only 0.02 kg. This hinge is designed to mount on the inside of the blind gable, allowing the door to be opened against the adjacent cabinet. Upgrade your furniture's functionality with this reliable and durable hinge today.",https://www.dorsetindia.com/Uploads/ProductsImage/2565pductimg_picorner165hinge.png,Hardware,Hinges & Channels,IGPICR165,DRSTHNGPICRNR165,,818,,TRUE,PERCENT,20,InStock,0.02,Piece,500,,,,Crank,DROP_DOWN,,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
Product,Dorset Soft Close Blind Corner 90 Degree Hinge with Mounting Plate,Dorset,"Introducing the Dorset Soft Close Blind Corner 90 Degree Hinge with Mounting Plate- the revolutionary hinge system that guarantees slow, smooth and silent closure of your furniture doors. With its unique shape, this hinge reduces door vibration during closing at 90 degree angle, eliminating any bumping noise. Measuring at 2.5 cm X 0.5 cm X 4.25 cm and weigh",https://www.dorsetindia.com/Uploads/ProductsImage/2564pductimg_90degreehinge.png,Hardware,Hinges & Channels,IGBLDCRSC90,DRSTHNGSFTCLSBLNDCRNR,,850,,TRUE,PERCENT,10,InStock,0.02,Piece,600,,,,Crank,DROP_DOWN,,,Hinge Type,DROP_DOWN,,Opening Angle,DROP_DOWN,
